state,date,hosp
NV,2023/03/13,2
NV,2023/03/14,2
NV,2023/03/15,0
NV,2023/03/16,1
NV,2023/03/17,0
NV,2023/03/18,1
NV,2023/03/19,0
NV,2023/03/20,2
NV,2023/03/21,2
NV,2023/03/22,3
NV,2023/03/23,0
NV,2023/03/24,0
NV,2023/03/25,1
NV,2023/03/26,2
NV,2023/03/27,0
NV,2023/03/28,0
NV,2023/03/29,0
NV,2023/03/30,1
NV,2023/03/31,0
NV,2023/04/01,1
NV,2023/04/02,1
NV,2023/04/03,0
NV,2023/04/04,1
NV,2023/04/05,1
NV,2023/04/06,0
NV,2023/04/07,1
NV,2023/04/08,0
NV,2023/04/09,4
NV,2023/04/10,0
NV,2023/04/11,0
NV,2023/04/12,2
NV,2023/04/13,0
NV,2023/04/14,2
NV,2023/04/15,0
NV,2023/04/16,0
NV,2023/04/17,0
NV,2023/04/18,0
NV,2023/04/19,0
NV,2023/04/20,0
NV,2023/04/21,0
NV,2023/04/22,0
NV,2023/04/23,0
NV,2023/04/24,1
NV,2023/04/25,1
NV,2023/04/26,1
NV,2023/04/27,0
NV,2023/04/28,1
NV,2023/04/29,0
NV,2023/04/30,2
NV,2023/05/01,0
NV,2023/05/02,1
NV,2023/05/03,2
NV,2023/05/04,1
NV,2023/05/05,1
NV,2023/05/06,0
NV,2023/05/07,0
NV,2023/05/08,0
NV,2023/05/09,1
NV,2023/05/10,2
NV,2023/05/11,1
NV,2023/05/12,2
NV,2023/05/13,0
NV,2023/05/14,0
NV,2023/05/15,1
NV,2023/05/16,1
NV,2023/05/17,1
NV,2023/05/18,0
NV,2023/05/19,0
NV,2023/05/20,0
NV,2023/05/21,1
NV,2023/05/22,1
NV,2023/05/23,3
NV,2023/05/24,0
NV,2023/05/25,1
NV,2023/05/26,0
NV,2023/05/27,0
NV,2023/05/28,0
NV,2023/05/29,0
NV,2023/05/30,0
NV,2023/05/31,2
NV,2023/06/01,2
NV,2023/06/02,1
NV,2023/06/03,1
NV,2023/06/04,1
NV,2023/06/05,1
NV,2023/06/06,3
NV,2023/06/07,1
NV,2023/06/08,3
NV,2023/06/09,1
NV,2023/06/10,1
NV,2023/06/11,2
NV,2023/06/12,2
NV,2023/06/13,3
NV,2023/06/14,1
NV,2023/06/15,0
NV,2023/06/16,0
NV,2023/06/17,1
NV,2023/06/18,0
NV,2023/06/19,4
NV,2023/06/20,2
NV,2023/06/21,0
NV,2023/06/22,0
NV,2023/06/23,2
NV,2023/06/24,0
NV,2023/06/25,0
NV,2023/06/26,1
NV,2023/06/27,3
NV,2023/06/28,0
NV,2023/06/29,3
NV,2023/06/30,0
NV,2023/07/01,0
NV,2023/07/02,1
NV,2023/07/03,0
NV,2023/07/04,0
NV,2023/07/05,1
NV,2023/07/06,3
NV,2023/07/07,0
NV,2023/07/08,1
NV,2023/07/09,0
NV,2023/07/10,2
NV,2023/07/11,2
NV,2023/07/12,4
NV,2023/07/13,0
NV,2023/07/14,1
NV,2023/07/15,1
NV,2023/07/16,0
NV,2023/07/17,0
NV,2023/07/18,2
NV,2023/07/19,1
NV,2023/07/20,3
NV,2023/07/21,0
NV,2023/07/22,1
NV,2023/07/23,3
NV,2023/07/24,0
NV,2023/07/25,0
NV,2023/07/26,0
NV,2023/07/27,0
NV,2023/07/28,1
NV,2023/07/29,1
NV,2023/07/30,0
NV,2023/07/31,0
NV,2023/08/01,1
NV,2023/08/02,1
NV,2023/08/03,1
NV,2023/08/04,2
NV,2023/08/05,1
NV,2023/08/06,0
NV,2023/08/07,2
NV,2023/08/08,0
NV,2023/08/09,2
NV,2023/08/10,1
NV,2023/08/11,1
NV,2023/08/12,0
NV,2023/08/13,0
NV,2023/08/14,0
NV,2023/08/15,0
NV,2023/08/16,1
NV,2023/08/17,0
NV,2023/08/18,1
NV,2023/08/19,1
NV,2023/08/20,0
NV,2023/08/21,1
NV,2023/08/22,1
NV,2023/08/23,0
NV,2023/08/24,0
NV,2023/08/25,1
NV,2023/08/26,1
NV,2023/08/27,0
NV,2023/08/28,0
NV,2023/08/29,0
NV,2023/08/30,1
NV,2023/08/31,0
NV,2023/09/01,1
NV,2023/09/02,1
NV,2023/09/03,0
NV,2023/09/04,0
NV,2023/09/05,1
NV,2023/09/06,1
NV,2023/09/07,1
NV,2023/09/08,0
NV,2023/09/09,1
NV,2023/09/10,0
NV,2023/09/11,0
NV,2023/09/12,0
NV,2023/09/13,0
NV,2023/09/14,0
NV,2023/09/15,0
NV,2023/09/16,0
NV,2023/09/17,1
NV,2023/09/18,1
NV,2023/09/19,1
NV,2023/09/20,1
NV,2023/09/21,0
NV,2023/09/22,0
NV,2023/09/23,0
NV,2023/09/24,1
NV,2023/09/25,0
NV,2023/09/26,2
NV,2023/09/27,1
NV,2023/09/28,1
NV,2023/09/29,1
NV,2023/09/30,1
NV,2023/10/01,1
NV,2023/10/02,2
NV,2023/10/03,0
NV,2023/10/04,2
NV,2023/10/05,0
NV,2023/10/06,0
NV,2023/10/07,0
NV,2023/10/08,0
NV,2023/10/09,1
NV,2023/10/10,0
NV,2023/10/11,0
NV,2023/10/12,1
NV,2023/10/13,2
NV,2023/10/14,2
NV,2023/10/15,2
NV,2023/10/16,2
NV,2023/10/17,1
NV,2023/10/18,0
NV,2023/10/19,1
NV,2023/10/20,1
NV,2023/10/21,0
NV,2023/10/22,1
NV,2023/10/23,2
NV,2023/10/24,2
NV,2023/10/25,0
NV,2023/10/26,2
NV,2023/10/27,1
NV,2023/10/28,0
NV,2023/10/29,2
NV,2023/10/30,3
NV,2023/10/31,2
NV,2023/11/01,2
NV,2023/11/02,0
NV,2023/11/03,2
NV,2023/11/04,2
NV,2023/11/05,0
NV,2023/11/06,3
NV,2023/11/07,9
NV,2023/11/08,3
NV,2023/11/09,2
NV,2023/11/10,3
NV,2023/11/11,2
NV,2023/11/12,4
NV,2023/11/13,4
NV,2023/11/14,4
NV,2023/11/15,0
NV,2023/11/16,2
NV,2023/11/17,9
NV,2023/11/18,7
NV,2023/11/19,5
NV,2023/11/20,9
NV,2023/11/21,6
NV,2023/11/22,4
NV,2023/11/23,5
NV,2023/11/24,6
NV,2023/11/25,4
NV,2023/11/26,5
NV,2023/11/27,7
NV,2023/11/28,2
NV,2023/11/29,10
NV,2023/11/30,6
NV,2023/12/01,9
NV,2023/12/02,8
NV,2023/12/03,6
NV,2023/12/04,14
NV,2023/12/05,9
NV,2023/12/06,10
NV,2023/12/07,8
NV,2023/12/08,13
NV,2023/12/09,17
NV,2023/12/10,17
NV,2023/12/11,16
NV,2023/12/12,15
NV,2023/12/13,22
NV,2023/12/14,14
NV,2023/12/15,17
NV,2023/12/16,17
NV,2023/12/17,13
NV,2023/12/18,25
NV,2023/12/19,17
NV,2023/12/20,29
NV,2023/12/21,32
NV,2023/12/22,22
NV,2023/12/23,20
NV,2023/12/24,23
NV,2023/12/25,21
NV,2023/12/26,20
NV,2023/12/27,26
NV,2023/12/28,29
NV,2023/12/29,24
NV,2023/12/30,21
NV,2023/12/31,15
NV,2024/01/01,18
NV,2024/01/02,23
NV,2024/01/03,20
NV,2024/01/04,21
NV,2024/01/05,23
NV,2024/01/06,23
NV,2024/01/07,16
NV,2024/01/08,21
NV,2024/01/09,27
NV,2024/01/10,21
NV,2024/01/11,28
NV,2024/01/12,18
NV,2024/01/13,20
NV,2024/01/14,22
NV,2024/01/15,14
NV,2024/01/16,11
NV,2024/01/17,8
NV,2024/01/18,12
NV,2024/01/19,10
NV,2024/01/20,7
NV,2024/01/21,14
NV,2024/01/22,7
NV,2024/01/23,12
NV,2024/01/24,5
NV,2024/01/25,14
NV,2024/01/26,11
NV,2024/01/27,6
NV,2024/01/28,9
NV,2024/01/29,11
NV,2024/01/30,16
NV,2024/01/31,7
NV,2024/02/01,9
NV,2024/02/02,2
NV,2024/02/03,4
NV,2024/02/04,3
NV,2024/02/05,5
NV,2024/02/06,7
NV,2024/02/07,10
NV,2024/02/08,2
NV,2024/02/09,4
NV,2024/02/10,4
NV,2024/02/11,6
NV,2024/02/12,7
NV,2024/02/13,8
NV,2024/02/14,6
NV,2024/02/15,10
NV,2024/02/16,7
NV,2024/02/17,7
NV,2024/02/18,9
NV,2024/02/19,9
NV,2024/02/20,7
NV,2024/02/21,5
NV,2024/02/22,7
NV,2024/02/23,0
NV,2024/02/24,6
NV,2024/02/25,5
NV,2024/02/26,13
NV,2024/02/27,5
NV,2024/02/28,7
NV,2024/02/29,8
NV,2024/03/01,5
NV,2024/03/02,6
NV,2024/03/03,5
NV,2024/03/04,5
NV,2024/03/05,9
NV,2024/03/06,8
NV,2024/03/07,8
NV,2024/03/08,3
NV,2024/03/09,5
NV,2024/03/10,1
NV,2024/03/11,6
NV,2024/03/12,5
NV,2024/03/13,10
NV,2024/03/14,8
NV,2024/03/15,6
NV,2024/03/16,2
NV,2024/03/17,6
NV,2024/03/18,7
NV,2024/03/19,6
NV,2024/03/20,3
NV,2024/03/21,11
NV,2024/03/22,6
NV,2024/03/23,2
NV,2024/03/24,0
NV,2024/03/25,5
NV,2024/03/26,6
NV,2024/03/27,4
NV,2024/03/28,4
NV,2024/03/29,3
NV,2024/03/30,4
NV,2024/03/31,4
NV,2024/04/01,4
NV,2024/04/02,5
NV,2024/04/03,6
NV,2024/04/04,5
NV,2024/04/05,5
NV,2024/04/06,6
NV,2024/04/07,2
NV,2024/04/08,6
NV,2024/04/09,6
NV,2024/04/10,1
NV,2024/04/11,2
NV,2024/04/12,3
NV,2024/04/13,4
NV,2024/04/14,1
NV,2024/04/15,2
NV,2024/04/16,5
NV,2024/04/17,6
NV,2024/04/18,5
NV,2024/04/19,3
NV,2024/04/20,4
NV,2024/04/21,1
NV,2024/04/22,4
NV,2024/04/23,3
NV,2024/04/24,4
NV,2024/04/25,3
NV,2024/04/26,3
NV,2024/04/27,3
NY,2020/03/14,
NY,2020/03/15,
NY,2020/03/16,
NY,2020/03/17,
NY,2020/03/18,
NY,2020/03/19,
NY,2020/03/20,
NY,2020/03/21,
NY,2020/03/22,
NY,2020/03/23,
NY,2020/03/24,
NY,2020/03/25,
NY,2020/03/26,
NY,2020/03/27,
NY,2020/03/28,
NY,2020/03/29,
NY,2020/03/30,
NY,2020/03/31,
NY,2020/04/01,
NY,2020/04/02,
NY,2020/04/03,
NY,2020/04/04,
NY,2020/04/05,
NY,2020/04/06,
NY,2020/04/07,
NY,2020/04/08,
NY,2020/04/09,
NY,2020/04/10,
NY,2020/04/11,0
NY,2020/04/12,0
NY,2020/04/13,
NY,2020/04/14,
NY,2020/04/15,
NY,2020/04/16,
NY,2020/04/17,
NY,2020/04/18,0
NY,2020/04/19,0
NY,2020/04/20,
NY,2020/04/21,
NY,2020/04/22,
NY,2020/04/23,
NY,2020/04/24,
NY,2020/04/25,0
NY,2020/04/26,0
NY,2020/04/27,0
NY,2020/04/28,0
NY,2020/04/29,0
NY,2020/04/30,0
NY,2020/05/01,0
NY,2020/05/02,0
NY,2020/05/03,0
NY,2020/05/04,0
NY,2020/05/05,0
NY,2020/05/06,0
NY,2020/05/07,0
NY,2020/05/08,0
NY,2020/05/09,0
NY,2020/05/10,0
NY,2020/05/11,0
NY,2020/05/12,0
NY,2020/05/13,0
NY,2020/05/14,
NY,2020/05/15,0
NY,2020/05/16,0
NY,2020/05/17,0
NY,2020/05/18,0
NY,2020/05/19,0
NY,2020/05/20,0
NY,2020/05/21,0
NY,2020/05/22,0
NY,2020/05/23,0
NY,2020/05/24,0
NY,2020/05/25,0
NY,2020/05/26,0
NY,2020/05/27,0
NY,2020/05/28,0
NY,2020/05/29,0
NY,2020/05/30,0
NY,2020/05/31,0
NY,2020/06/01,0
NY,2020/06/02,0
NY,2020/06/03,0
NY,2020/06/04,0
NY,2020/06/05,0
NY,2020/06/06,0
NY,2020/06/07,0
NY,2020/06/08,0
NY,2020/06/09,0
NY,2020/06/10,0
NY,2020/06/11,0
NY,2020/06/12,0
NY,2020/06/13,0
NY,2020/06/14,0
NY,2020/06/15,0
NY,2020/06/16,0
NY,2020/06/17,0
NY,2020/06/18,0
NY,2020/06/19,0
NY,2020/06/20,0
NY,2020/06/21,0
NY,2020/06/22,0
NY,2020/06/23,0
NY,2020/06/24,0
NY,2020/06/25,0
NY,2020/06/26,0
NY,2020/06/27,0
NY,2020/06/28,0
NY,2020/06/29,0
NY,2020/06/30,0
NY,2020/07/01,0
NY,2020/07/02,0
NY,2020/07/03,0
NY,2020/07/04,0
NY,2020/07/05,0
NY,2020/07/06,0
NY,2020/07/07,0
NY,2020/07/08,0
NY,2020/07/09,0
NY,2020/07/10,0
NY,2020/07/11,0
NY,2020/07/12,0
NY,2020/07/13,0
NY,2020/07/14,0
NY,2020/07/15,0
NY,2020/07/16,0
NY,2020/07/17,0
NY,2020/07/18,0
NY,2020/07/19,0
NY,2020/07/20,0
NY,2020/07/21,0
NY,2020/07/22,0
NY,2020/07/23,0
NY,2020/07/24,0
NY,2020/07/25,0
NY,2020/07/26,0
NY,2020/07/27,0
NY,2020/07/28,0
NY,2020/07/29,0
NY,2020/07/30,0
NY,2020/07/31,0
NY,2020/08/01,0
NY,2020/08/02,0
NY,2020/08/03,0
NY,2020/08/04,0
NY,2020/08/05,0
NY,2020/08/06,0
NY,2020/08/07,0
NY,2020/08/08,0
NY,2020/08/09,0
NY,2020/08/10,0
NY,2020/08/11,0
NY,2020/08/12,0
NY,2020/08/13,0
NY,2020/08/14,0
NY,2020/08/15,0
NY,2020/08/16,0
NY,2020/08/17,0
NY,2020/08/18,0
NY,2020/08/19,0
NY,2020/08/20,0
NY,2020/08/21,0
NY,2020/08/22,0
NY,2020/08/23,0
NY,2020/08/24,0
NY,2020/08/25,0
NY,2020/08/26,0
NY,2020/08/27,0
NY,2020/08/28,0
NY,2020/08/29,0
NY,2020/08/30,0
NY,2020/08/31,0
NY,2020/09/01,0
NY,2020/09/02,0
NY,2020/09/03,0
NY,2020/09/04,0
NY,2020/09/05,0
NY,2020/09/06,0
NY,2020/09/07,0
NY,2020/09/08,0
NY,2020/09/09,0
NY,2020/09/10,0
NY,2020/09/11,0
NY,2020/09/12,0
NY,2020/09/13,0
NY,2020/09/14,0
NY,2020/09/15,0
NY,2020/09/16,0
NY,2020/09/17,0
NY,2020/09/18,0
NY,2020/09/19,0
NY,2020/09/20,0
NY,2020/09/21,0
NY,2020/09/22,0
NY,2020/09/23,0
NY,2020/09/24,0
NY,2020/09/25,0
NY,2020/09/26,0
NY,2020/09/27,0
NY,2020/09/28,0
NY,2020/09/29,0
NY,2020/09/30,0
NY,2020/10/01,0
NY,2020/10/02,0
NY,2020/10/03,0
NY,2020/10/04,0
NY,2020/10/05,0
NY,2020/10/06,0
NY,2020/10/07,0
NY,2020/10/08,0
NY,2020/10/09,0
NY,2020/10/10,0
NY,2020/10/11,0
NY,2020/10/12,0
NY,2020/10/13,0
NY,2020/10/14,0
NY,2020/10/15,0
NY,2020/10/16,0
NY,2020/10/17,0
NY,2020/10/18,0
NY,2020/10/19,0
NY,2020/10/20,1
NY,2020/10/21,1
NY,2020/10/22,1
NY,2020/10/23,2
NY,2020/10/24,1
NY,2020/10/25,1
NY,2020/10/26,4
NY,2020/10/27,0
NY,2020/10/28,2
NY,2020/10/29,0
NY,2020/10/30,3
NY,2020/10/31,3
NY,2020/11/01,2
NY,2020/11/02,1
NY,2020/11/03,3
NY,2020/11/04,1
NY,2020/11/05,2
NY,2020/11/06,1
NY,2020/11/07,1
NY,2020/11/08,1
NY,2020/11/09,2
NY,2020/11/10,1
NY,2020/11/11,2
NY,2020/11/12,5
NY,2020/11/13,1
NY,2020/11/14,0
NY,2020/11/15,1
NY,2020/11/16,2
NY,2020/11/17,2
NY,2020/11/18,4
NY,2020/11/19,3
NY,2020/11/20,4
NY,2020/11/21,3
NY,2020/11/22,1
NY,2020/11/23,2
NY,2020/11/24,5
NY,2020/11/25,5
NY,2020/11/26,2
NY,2020/11/27,2
NY,2020/11/28,3
NY,2020/11/29,3
NY,2020/11/30,2
NY,2020/12/01,5
NY,2020/12/02,1
NY,2020/12/03,4
NY,2020/12/04,3
NY,2020/12/05,4
NY,2020/12/06,6
NY,2020/12/07,5
NY,2020/12/08,3
NY,2020/12/09,3
NY,2020/12/10,7
NY,2020/12/11,3
NY,2020/12/12,4
NY,2020/12/13,3
NY,2020/12/14,8
NY,2020/12/15,5
NY,2020/12/16,3
NY,2020/12/17,3
NY,2020/12/18,5
NY,2020/12/19,11
NY,2020/12/20,6
NY,2020/12/21,4
NY,2020/12/22,7
NY,2020/12/23,3
NY,2020/12/24,2
NY,2020/12/25,9
NY,2020/12/26,7
NY,2020/12/27,3
NY,2020/12/28,4
NY,2020/12/29,3
NY,2020/12/30,8
NY,2020/12/31,2
NY,2021/01/01,1
NY,2021/01/02,0
NY,2021/01/03,2
NY,2021/01/04,2
NY,2021/01/05,1
NY,2021/01/06,0
NY,2021/01/07,3
NY,2021/01/08,3
NY,2021/01/09,0
NY,2021/01/10,1
NY,2021/01/11,5
NY,2021/01/12,2
NY,2021/01/13,2
NY,2021/01/14,4
NY,2021/01/15,2
NY,2021/01/16,5
NY,2021/01/17,3
NY,2021/01/18,2
NY,2021/01/19,2
NY,2021/01/20,1
NY,2021/01/21,2
NY,2021/01/22,2
NY,2021/01/23,8
NY,2021/01/24,2
NY,2021/01/25,5
NY,2021/01/26,5
NY,2021/01/27,5
NY,2021/01/28,1
NY,2021/01/29,4
NY,2021/01/30,3
NY,2021/01/31,3
NY,2021/02/01,0
NY,2021/02/02,3
NY,2021/02/03,5
NY,2021/02/04,6
NY,2021/02/05,3
NY,2021/02/06,3
NY,2021/02/07,2
NY,2021/02/08,3
NY,2021/02/09,2
NY,2021/02/10,2
NY,2021/02/11,1
NY,2021/02/12,3
NY,2021/02/13,1
NY,2021/02/14,1
NY,2021/02/15,3
NY,2021/02/16,6
NY,2021/02/17,2
NY,2021/02/18,3
NY,2021/02/19,5
NY,2021/02/20,1
NY,2021/02/21,1
NY,2021/02/22,1
NY,2021/02/23,0
NY,2021/02/24,1
NY,2021/02/25,2
NY,2021/02/26,3
NY,2021/02/27,2
NY,2021/02/28,4
NY,2021/03/01,4
NY,2021/03/02,3
NY,2021/03/03,1
NY,2021/03/04,2
NY,2021/03/05,0
NY,2021/03/06,2
NY,2021/03/07,3
NY,2021/03/08,0
NY,2021/03/09,4
NY,2021/03/10,5
NY,2021/03/11,2
NY,2021/03/12,1
NY,2021/03/13,2
NY,2021/03/14,0
NY,2021/03/15,4
NY,2021/03/16,2
NY,2021/03/17,2
NY,2021/03/18,2
NY,2021/03/19,1
NY,2021/03/20,1
NY,2021/03/21,1
NY,2021/03/22,2
NY,2021/03/23,3
NY,2021/03/24,3
NY,2021/03/25,3
NY,2021/03/26,1
NY,2021/03/27,1
NY,2021/03/28,2
NY,2021/03/29,2
NY,2021/03/30,2
NY,2021/03/31,3
NY,2021/04/01,4
NY,2021/04/02,6
NY,2021/04/03,5
NY,2021/04/04,3
NY,2021/04/05,5
NY,2021/04/06,3
NY,2021/04/07,4
NY,2021/04/08,3
NY,2021/04/09,6
NY,2021/04/10,3
NY,2021/04/11,3
NY,2021/04/12,3
NY,2021/04/13,4
NY,2021/04/14,2
NY,2021/04/15,3
NY,2021/04/16,4
NY,2021/04/17,2
NY,2021/04/18,2
NY,2021/04/19,2
NY,2021/04/20,5
NY,2021/04/21,3
NY,2021/04/22,4
NY,2021/04/23,3
NY,2021/04/24,2
NY,2021/04/25,1
NY,2021/04/26,3
NY,2021/04/27,3
NY,2021/04/28,3
NY,2021/04/29,2
NY,2021/04/30,2
NY,2021/05/01,2
NY,2021/05/02,2
NY,2021/05/03,2
NY,2021/05/04,1
NY,2021/05/05,3
NY,2021/05/06,2
NY,2021/05/07,1
NY,2021/05/08,1
NY,2021/05/09,1
NY,2021/05/10,1
NY,2021/05/11,1
NY,2021/05/12,1
NY,2021/05/13,2
NY,2021/05/14,2
NY,2021/05/15,1
NY,2021/05/16,11
NY,2021/05/17,2
NY,2021/05/18,1
NY,2021/05/19,1
NY,2021/05/20,3
NY,2021/05/21,3
NY,2021/05/22,2
NY,2021/05/23,2
NY,2021/05/24,4
NY,2021/05/25,1
NY,2021/05/26,5
NY,2021/05/27,1
NY,2021/05/28,2
NY,2021/05/29,1
NY,2021/05/30,2
NY,2021/05/31,2
NY,2021/06/01,1
NY,2021/06/02,3
NY,2021/06/03,3
NY,2021/06/04,1
NY,2021/06/05,2
NY,2021/06/06,2
NY,2021/06/07,3
NY,2021/06/08,1
NY,2021/06/09,0
NY,2021/06/10,0
NY,2021/06/11,0
NY,2021/06/12,0
NY,2021/06/13,1
NY,2021/06/14,1
NY,2021/06/15,0
NY,2021/06/16,0
NY,2021/06/17,0
NY,2021/06/18,0
NY,2021/06/19,0
NY,2021/06/20,0
NY,2021/06/21,0
NY,2021/06/22,0
NY,2021/06/23,0
NY,2021/06/24,0
NY,2021/06/25,0
NY,2021/06/26,0
NY,2021/06/27,0
NY,2021/06/28,0
NY,2021/06/29,0
NY,2021/06/30,0
NY,2021/07/01,0
NY,2021/07/02,1
NY,2021/07/03,1
NY,2021/07/04,0
NY,2021/07/05,0
NY,2021/07/06,0
NY,2021/07/07,0
NY,2021/07/08,0
NY,2021/07/09,0
NY,2021/07/10,1
NY,2021/07/11,0
NY,2021/07/12,0
NY,2021/07/13,0
NY,2021/07/14,0
NY,2021/07/15,0
NY,2021/07/16,2
NY,2021/07/17,1
NY,2021/07/18,0
NY,2021/07/19,0
NY,2021/07/20,0
NY,2021/07/21,1
NY,2021/07/22,0
NY,2021/07/23,0
NY,2021/07/24,0
NY,2021/07/25,0
NY,2021/07/26,0
NY,2021/07/27,0
NY,2021/07/28,0
NY,2021/07/29,0
NY,2021/07/30,0
NY,2021/07/31,0
NY,2021/08/01,0
NY,2021/08/02,0
NY,2021/08/03,1
NY,2021/08/04,1
NY,2021/08/05,4
NY,2021/08/06,1
NY,2021/08/07,0
NY,2021/08/08,1
NY,2021/08/09,1
NY,2021/08/10,1
NY,2021/08/11,1
NY,2021/08/12,1
NY,2021/08/13,1
NY,2021/08/14,1
NY,2021/08/15,1
NY,2021/08/16,1
NY,2021/08/17,1
NY,2021/08/18,1
NY,2021/08/19,1
NY,2021/08/20,2
NY,2021/08/21,1
NY,2021/08/22,0
NY,2021/08/23,1
NY,2021/08/24,1
NY,2021/08/25,2
NY,2021/08/26,1
NY,2021/08/27,1
NY,2021/08/28,1
NY,2021/08/29,1
NY,2021/08/30,1
NY,2021/08/31,1
NY,2021/09/01,1
NY,2021/09/02,2
NY,2021/09/03,1
NY,2021/09/04,1
NY,2021/09/05,1
NY,2021/09/06,1
NY,2021/09/07,1
NY,2021/09/08,1
NY,2021/09/09,1
NY,2021/09/10,1
NY,2021/09/11,2
NY,2021/09/12,2
NY,2021/09/13,1
NY,2021/09/14,1
NY,2021/09/15,1
NY,2021/09/16,1
NY,2021/09/17,1
NY,2021/09/18,1
NY,2021/09/19,1
NY,2021/09/20,2
NY,2021/09/21,1
NY,2021/09/22,1
NY,2021/09/23,1
NY,2021/09/24,2
NY,2021/09/25,1
NY,2021/09/26,1
NY,2021/09/27,1
NY,2021/09/28,2
NY,2021/09/29,1
NY,2021/09/30,1
NY,2021/10/01,1
NY,2021/10/02,1
NY,2021/10/03,2
NY,2021/10/04,2
NY,2021/10/05,1
NY,2021/10/06,1
NY,2021/10/07,2
NY,2021/10/08,1
NY,2021/10/09,2
NY,2021/10/10,1
NY,2021/10/11,1
NY,2021/10/12,1
NY,2021/10/13,1
NY,2021/10/14,1
NY,2021/10/15,1
NY,2021/10/16,1
NY,2021/10/17,2
NY,2021/10/18,3
NY,2021/10/19,1
NY,2021/10/20,1
NY,2021/10/21,1
NY,2021/10/22,1
NY,2021/10/23,1
NY,2021/10/24,1
NY,2021/10/25,1
NY,2021/10/26,2
NY,2021/10/27,2
NY,2021/10/28,3
NY,2021/10/29,2
NY,2021/10/30,2
NY,2021/10/31,2
NY,2021/11/01,2
NY,2021/11/02,1
NY,2021/11/03,2
NY,2021/11/04,2
NY,2021/11/05,3
NY,2021/11/06,5
NY,2021/11/07,4
NY,2021/11/08,1
NY,2021/11/09,1
NY,2021/11/10,2
NY,2021/11/11,4
NY,2021/11/12,2
NY,2021/11/13,2
NY,2021/11/14,2
NY,2021/11/15,2
NY,2021/11/16,2
NY,2021/11/17,4
NY,2021/11/18,3
NY,2021/11/19,4
NY,2021/11/20,6
NY,2021/11/21,3
NY,2021/11/22,4
NY,2021/11/23,5
NY,2021/11/24,2
NY,2021/11/25,1
NY,2021/11/26,5
NY,2021/11/27,4
NY,2021/11/28,3
NY,2021/11/29,7
NY,2021/11/30,3
NY,2021/12/01,4
NY,2021/12/02,7
NY,2021/12/03,8
NY,2021/12/04,9
NY,2021/12/05,9
NY,2021/12/06,14
NY,2021/12/07,13
NY,2021/12/08,12
NY,2021/12/09,16
NY,2021/12/10,4
NY,2021/12/11,12
NY,2021/12/12,11
NY,2021/12/13,10
NY,2021/12/14,13
NY,2021/12/15,12
NY,2021/12/16,13
NY,2021/12/17,11
NY,2021/12/18,12
NY,2021/12/19,12
NY,2021/12/20,8
NY,2021/12/21,6
NY,2021/12/22,10
NY,2021/12/23,12
NY,2021/12/24,10
NY,2021/12/25,7
NY,2021/12/26,13
NY,2021/12/27,15
NY,2021/12/28,14
NY,2021/12/29,6
NY,2021/12/30,10
NY,2021/12/31,11
NY,2022/01/01,13
NY,2022/01/02,9
NY,2022/01/03,7
NY,2022/01/04,7
NY,2022/01/05,2
NY,2022/01/06,7
NY,2022/01/07,8
NY,2022/01/08,3
NY,2022/01/09,8
NY,2022/01/10,7
NY,2022/01/11,6
NY,2022/01/12,6
NY,2022/01/13,8
NY,2022/01/14,6
NY,2022/01/15,7
NY,2022/01/16,7
NY,2022/01/17,4
NY,2022/01/18,5
NY,2022/01/19,7
NY,2022/01/20,1
NY,2022/01/21,1
NY,2022/01/22,2
NY,2022/01/23,2
NY,2022/01/24,2
NY,2022/01/25,4
NY,2022/01/26,5
NY,2022/01/27,3
NY,2022/01/28,1
NY,2022/01/29,1
NY,2022/01/30,1
NY,2022/01/31,1
NY,2022/02/01,3
NY,2022/02/02,2
NY,2022/02/03,1
NY,2022/02/04,2
NY,2022/02/05,5
NY,2022/02/06,4
NY,2022/02/07,4
NY,2022/02/08,2
NY,2022/02/09,4
NY,2022/02/10,5
NY,2022/02/11,4
NY,2022/02/12,4
NY,2022/02/13,11
NY,2022/02/14,7
NY,2022/02/15,6
NY,2022/02/16,7
NY,2022/02/17,6
NY,2022/02/18,2
NY,2022/02/19,1
NY,2022/02/20,1
NY,2022/02/21,3
NY,2022/02/22,4
NY,2022/02/23,1
NY,2022/02/24,5
NY,2022/02/25,7
NY,2022/02/26,8
NY,2022/02/27,10
NY,2022/02/28,8
NY,2022/03/01,7
NY,2022/03/02,8
NY,2022/03/03,5
NY,2022/03/04,12
NY,2022/03/05,7
NY,2022/03/06,9
NY,2022/03/07,6
NY,2022/03/08,9
NY,2022/03/09,8
NY,2022/03/10,9
NY,2022/03/11,7
NY,2022/03/12,8
NY,2022/03/13,10
NY,2022/03/14,15
NY,2022/03/15,14
NY,2022/03/16,10
NY,2022/03/17,11
NY,2022/03/18,16
NY,2022/03/19,19
NY,2022/03/20,16
NY,2022/03/21,12
NY,2022/03/22,12
NY,2022/03/23,10
NY,2022/03/24,15
NY,2022/03/25,13
NY,2022/03/26,12
NY,2022/03/27,13
NY,2022/03/28,21
NY,2022/03/29,27
NY,2022/03/30,27
NY,2022/03/31,21
NY,2022/04/01,28
NY,2022/04/02,26
NY,2022/04/03,30
NY,2022/04/04,23
NY,2022/04/05,23
NY,2022/04/06,30
NY,2022/04/07,35
NY,2022/04/08,28
NY,2022/04/09,31
